# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9350128286561847,4.8829405504745385,-1.6516026937099397,0,3.0,-17.824712023478114,0.0,0.0,0.0
 0.017065713623151596,1.9354495050411868,4.882927959394935,-1.6516026937099397,0.05119714086945479,3.0,-17.824712023478114,0.0,-53.25483849149136,0.0
 0.03007695451647069,1.9363688117753022,4.882890320820077,-2.344514226057536,0.09023086354941207,3.0,-3.228639129052228,0.0,-16.77397211879839,0.0
 0.04286709955915154,1.9377668636979848,4.882827836745895,-2.559055762398852,0.12860129867745462,2.9999999999999996,-1.1131151304135685,0.0,-8.222555670646413,0.0
 0.05556569549145313,1.9396397756486874,4.882740709168316,-2.6634706743912457,0.1666970864743594,3.000000000000001,-0.5106252921986347,0.0,-4.885850113842876,0.0
 0.06820488953588917,1.9419836624668634,4.882629140083273,-2.725223882052136,0.20461466860766753,3.0000000000000004,-0.27592761800404025,0.0,-3.239833116165263,0.0
 0.08079651706081552,1.9447946389919661,4.8824933314866925,-2.76601865389381,0.24238955118244657,3.0,-0.16588625889443226,0.0,-2.3070828503524954,0.0
 0.09334593853371974,1.948068820063449,4.882333485374506,-2.794971208955793,0.2800378156011592,2.999999999999998,-0.10750933830898313,0.0,-1.7273401236990327,0.0
 0.10585591620559584,1.951802320520765,4.8821498037426405,-2.8165801953350034,0.3175677486167875,2.999999999999999,-0.07367413019798881,0.0,-1.3423183406594588,0.0
 0.11832800223783436,1.9559912552033674,4.881942488587029,-2.83332170516236,0.35498400671350305,2.9999999999999987,-0.05271112826257804,0.0,-1.0735219347928617,0.0
 0.13076312242947052,1.9606317389507097,4.881711741903597,-2.846671079449867,0.3922893672884116,3.0000000000000036,-0.03902883766918268,0.0,-0.8783977948058806,0.0
 0.14316185160844494,1.9657198866022452,4.881457765688277,-2.8575620958190733,0.4294855548253348,2.999999999999998,-0.02971701606130848,0.0,-0.7322410216221901,0.0
 0.15552455536408974,1.971251812997427,4.881180761936998,-2.8666145746471194,0.46657366609226913,2.9999999999999956,-0.02315808478756626,0.0,-0.6199055744982009,0.0
 0.16785146815098737,1.9772236329757082,4.880880932645688,-2.87425609660007,0.5035544044529621,3.0000000000000044,-0.018403543512161898,0.0,-0.5316840302816895,0.0
 0.1801427387742613,1.9836314613765424,4.880558479810278,-2.8807911689023356,0.5404282163227839,3.0000000000000067,-0.014871928098684236,0.0,-0.4611206047676798,0.0
 0.19239845811625977,1.9904714130393828,4.880213605426697,-2.886442533617181,0.5771953743487794,3.0000000000000044,-0.012193133060186746,0.0,-0.40378584334695533,0.0
 0.20461867669966471,1.9977396028036825,4.879846511490874,-2.891376884883765,0.6138560300989943,3.0,-0.010123883473503448,0.0,-0.35655824535237796,0.0
 0.21680341618314794,2.005432145508895,4.8794573999987385,-2.8957214542140717,0.650410248549444,3.000000000000002,-0.00849975616765529,0.0,-0.3171864666566115,0.0
 0.22895267710158984,2.013545155994473,4.879046472946221,-2.8995750353572816,0.6868580313047696,2.999999999999998,-0.007206878273505456,0.0,-0.28401350482853116,0.0
 0.24106644420793577,2.022074749099871,4.878613932329249,-2.9030155088098315,0.7231993326238074,3.0,-0.00616467240918379,0.0,-0.255797762875392,0.0
 0.25314469024076086,2.031017039664541,4.878159980143755,-2.906105097124487,0.7594340707222826,2.9999999999999956,-0.005315014782971673,0.0,-0.23159399455786253,0.0
 0.2651873786331663,2.040368142527937,4.8776848183856645,-2.9088941114344995,0.795562135899499,2.9999999999999956,-0.00461526209504775,0.0,-0.21067223152004275,0.0
 0.2771944654942005,2.0501241725295114,4.877188649050911,-2.9114236712175687,0.8315833964826016,3.0000000000000044,-0.004033642505447809,0.0,-0.1924614929618597,0.0
 0.2891659010806807,2.060281244508719,4.876671674135421,-2.9137277115834395,0.8674977032420421,3.0,-0.0035461374935640277,0.0,-0.17650992274390004,0.0
 0.30110163090573017,2.0708354733050114,4.876134095635126,-2.9158344863327508,0.9033048927171906,3.0000000000000044,-0.0031343887913236872,0.0,-0.16245615417630563,0.0
 0.31300159658426013,2.081782973757843,4.875576115545954,-2.9177677089917147,0.9390047897527805,2.999999999999995,-0.002784161425712444,0.0,-0.1500083748728334,0.0
 0.32486573648518186,2.0931198607066666,4.874997935863836,-2.919547429337516,0.9745972094555455,2.9999999999999907,-0.0024843372656542604,0.0,-0.13892885304205224,0.0
 0.3366939862397674,2.1048422489909355,4.8743997585846985,-2.9211907145094154,1.010081958719302,2.9999999999999907,-0.002226112721821919,0.0,-0.1290223195360907,0.0
 0.3484862791416315,2.116946253450103,4.873781785704474,-2.922712183492263,1.0454588374248943,3.0,-0.002002482315693959,0.0,-0.12012718418190747,0.0
 0.36024254646414866,2.1294279889236223,4.873144219219091,-2.9241244307822067,1.0807276393924456,2.999999999999986,-0.0018078159313865475,0.0,-0.11210878000757368,0.0
 0.3719627177143221,2.1422835702509473,4.872487261124479,-2.9254383648825435,1.1158881531429659,2.9999999999999907,-0.001637541073448242,0.0,-0.10485415530263148,0.0
 0.383646720837266,2.15550911227153,4.871811113416568,-2.926663481160553,1.1509401625117974,2.999999999999995,-0.0014879278941111911,0.0,-0.09826799510089265,0.0
 0.39529448238197784,2.1691007298248253,4.871115978091285,-2.9278080833349653,1.185883447145933,2.999999999999995,-0.001355921776197269,0.0,-0.09226941053616113,0.0
